fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
0,730,540.6934814453125,6.622023582458496,0.001558064618656263,S4_y_large_lag,drug,y_large_history,1..14,False,manual
1,744,269.203857421875,4.831845283508301,0.007042229739997352,S4_y_large_lag,drug,y_large_history,1..14,False,manual
2,758,1829.3646240234375,18.421131134033203,-6.983355839449961,S4_y_large_lag,drug,y_large_history,1..14,False,manual
3,772,79.31993865966797,3.1324405670166016,0.00990049696283557,S4_y_large_lag,drug,y_large_history,1..14,False,manual
4,786,54.238094329833984,2.1934523582458496,-0.06058311296580121,S4_y_large_lag,drug,y_large_history,1..14,False,manual
5,800,49.956844329833984,2.5580356121063232,-0.0037073726299605703,S4_y_large_lag,drug,y_large_history,1..14,False,manual
6,814,40.0788688659668,2.313988208770752,-0.0006316308982177166,S4_y_large_lag,drug,y_large_history,1..14,False,manual
7,828,102.30059814453125,3.300595283508301,-0.04599607695227004,S4_y_large_lag,drug,y_large_history,1..14,False,manual
8,842,2874.395751953125,17.556547164916992,-37.71783116807977,S4_y_large_lag,drug,y_large_history,1..14,False,manual
9,856,199.30357360839844,5.25,0.0754830378464525,S4_y_large_lag,drug,y_large_history,1..14,False,manual
10,870,37.775299072265625,2.221726179122925,0.03706091519085897,S4_y_large_lag,drug,y_large_history,1..14,False,manual
11,884,63.355655670166016,2.6919643878936768,0.0550018321521073,S4_y_large_lag,drug,y_large_history,1..14,False,manual
12,898,42.206844329833984,2.3377976417541504,0.12640528527648387,S4_y_large_lag,drug,y_large_history,1..14,False,manual
13,912,40.199405670166016,2.136904716491699,-0.02263779947822142,S4_y_large_lag,drug,y_large_history,1..14,False,manual
14,926,51.748512268066406,2.4270832538604736,0.07301275048375244,S4_y_large_lag,drug,y_large_history,1..14,False,manual
15,940,49.125,2.6160714626312256,0.013359666575673002,S4_y_large_lag,drug,y_large_history,1..14,False,manual
16,954,50.907737731933594,2.669642925262451,-0.01347945896254199,S4_y_large_lag,drug,y_large_history,1..14,False,manual
17,968,73.4360122680664,3.299107074737549,-0.014868542887225278,S4_y_large_lag,drug,y_large_history,1..14,False,manual
18,982,37.47321319580078,2.1636905670166016,-0.017331248141704725,S4_y_large_lag,drug,y_large_history,1..14,False,manual
19,996,87.92708587646484,2.986607074737549,-0.010725294593704415,S4_y_large_lag,drug,y_large_history,1..14,False,manual
20,1010,62.0148811340332,2.4285714626312256,0.0031097269661931604,S4_y_large_lag,drug,y_large_history,1..14,False,manual
21,1024,132.23214721679688,3.657738208770752,-0.0069122367854159705,S4_y_large_lag,drug,y_large_history,1..14,False,manual
22,1038,60.543155670166016,3.046130895614624,-0.01274489359399511,S4_y_large_lag,drug,y_large_history,1..14,False,manual
23,1052,79.0625,2.863095283508301,-0.10452782780464376,S4_y_large_lag,drug,y_large_history,1..14,False,manual
24,1066,63.99702453613281,2.6607143878936768,-0.021107886654370578,S4_y_large_lag,drug,y_large_history,1..14,False,manual
25,1080,82.27529907226562,3.203869104385376,0.060142411591496914,S4_y_large_lag,drug,y_large_history,1..14,False,manual
26,1094,56.86756134033203,2.653273820877075,0.04004114544498816,S4_y_large_lag,drug,y_large_history,1..14,False,manual
27,1108,50.77083206176758,2.5267856121063232,-0.003175515082792124,S4_y_large_lag,drug,y_large_history,1..14,False,manual
28,1122,59.50297546386719,2.5863094329833984,0.0057438397395283,S4_y_large_lag,drug,y_large_history,1..14,False,manual
29,1136,78.44345092773438,2.5833332538604736,0.07192032141506399,S4_y_large_lag,drug,y_large_history,1..14,False,manual
30,1150,42.15922546386719,2.2455356121063232,0.010823686769862118,S4_y_large_lag,drug,y_large_history,1..14,False,manual
31,1164,102.8735122680664,3.8675594329833984,-0.1514157315997331,S4_y_large_lag,drug,y_large_history,1..14,False,manual
32,1178,81.19047546386719,3.735119104385376,-0.29957365554709403,S4_y_large_lag,drug,y_large_history,1..14,False,manual
33,1192,29.959821701049805,2.2425594329833984,-0.0220315971686329,S4_y_large_lag,drug,y_large_history,1..14,False,manual
34,1206,39.09375,2.331845283508301,-0.07425884813474193,S4_y_large_lag,drug,y_large_history,1..14,False,manual
35,1220,38.78125,1.8467261791229248,0.051015911347132126,S4_y_large_lag,drug,y_large_history,1..14,False,manual
36,1234,44.761905670166016,2.1488094329833984,0.06519983891635794,S4_y_large_lag,drug,y_large_history,1..14,False,manual
37,1248,18.2261905670166,1.3630952835083008,-0.01499964204373705,S4_y_large_lag,drug,y_large_history,1..14,False,manual
38,1262,20.602678298950195,1.6473214626312256,-0.0025344264151327955,S4_y_large_lag,drug,y_large_history,1..14,False,manual
39,1276,24.412202835083008,1.5997023582458496,-6.09458562481624e-05,S4_y_large_lag,drug,y_large_history,1..14,False,manual
40,1290,36.4523811340332,2.014880895614624,0.022388910213966495,S4_y_large_lag,drug,y_large_history,1..14,False,manual
41,1304,37.529762268066406,1.9553571939468384,0.005010445254246099,S4_y_large_lag,drug,y_large_history,1..14,False,manual
42,1318,10131.7158203125,34.498512268066406,-484.6978948879508,S4_y_large_lag,drug,y_large_history,1..14,False,manual
43,1332,25.26041603088379,1.8556547164916992,0.0319361521098428,S4_y_large_lag,drug,y_large_history,1..14,False,manual
44,1346,16.659225463867188,1.5282738208770752,0.06497962097246168,S4_y_large_lag,drug,y_large_history,1..14,False,manual
45,1360,30.0625,1.5178571939468384,-0.0019342086803104674,S4_y_large_lag,drug,y_large_history,1..14,False,manual
46,1374,34.688987731933594,2.0848214626312256,0.005248814963684234,S4_y_large_lag,drug,y_large_history,1..14,False,manual
47,1388,690.9613037109375,9.776785850524902,-27.81864413696621,S4_y_large_lag,drug,y_large_history,1..14,False,manual
48,1402,24.369047164916992,1.6190476417541504,0.014147270192991446,S4_y_large_lag,drug,y_large_history,1..14,False,manual
49,1416,28.41666603088379,1.8392857313156128,0.013840112875578958,S4_y_large_lag,drug,y_large_history,1..14,False,manual
50,1430,23.684524536132812,1.5833333730697632,0.012655019174391935,S4_y_large_lag,drug,y_large_history,1..14,False,manual
51,1444,32.404762268066406,1.7946428060531616,0.011843733674370194,S4_y_large_lag,drug,y_large_history,1..14,False,manual
52,1458,80.11012268066406,3.238095283508301,-0.22291642475691487,S4_y_large_lag,drug,y_large_history,1..14,False,manual
53,1472,44.894344329833984,2.263392925262451,-0.38345480272445354,S4_y_large_lag,drug,y_large_history,1..14,False,manual
54,1486,48.73958206176758,2.513392925262451,0.054829312389360285,S4_y_large_lag,drug,y_large_history,1..14,False,manual
55,1500,24.339284896850586,1.6994047164916992,-0.00097918846040157,S4_y_large_lag,drug,y_large_history,1..14,False,manual
56,1514,69.375,3.044642925262451,0.011450412384874542,S4_y_large_lag,drug,y_large_history,1..14,False,manual
57,1528,47.99256134033203,1.921130895614624,-0.0003722881488008589,S4_y_large_lag,drug,y_large_history,1..14,False,manual
58,1542,26.01785659790039,1.711309552192688,-0.008478975780417342,S4_y_large_lag,drug,y_large_history,1..14,False,manual
59,1556,28.953868865966797,1.921130895614624,0.02549334181063545,S4_y_large_lag,drug,y_large_history,1..14,False,manual
60,1570,30.3199405670166,1.9092261791229248,-0.018088245692057914,S4_y_large_lag,drug,y_large_history,1..14,False,manual
61,1584,38.355655670166016,2.043154716491699,-0.010586188344016145,S4_y_large_lag,drug,y_large_history,1..14,False,manual
62,1598,42.35268020629883,2.144345283508301,0.1174062262583091,S4_y_large_lag,drug,y_large_history,1..14,False,manual
63,1612,85.23512268066406,2.672619104385376,0.0,S4_y_large_lag,drug,y_large_history,1..14,False,manual
64,1626,54.306549072265625,2.404761791229248,0.03439694032370999,S4_y_large_lag,drug,y_large_history,1..14,False,manual
65,1640,56.255950927734375,2.532738208770752,0.0940158884310518,S4_y_large_lag,drug,y_large_history,1..14,False,manual
66,1654,53.07589340209961,2.436011791229248,0.0736565916128118,S4_y_large_lag,drug,y_large_history,1..14,False,manual
67,1668,49.31696319580078,2.450892925262451,0.04860199499903517,S4_y_large_lag,drug,y_large_history,1..14,False,manual
68,1682,61.96577453613281,2.638392925262451,0.03971127414177367,S4_y_large_lag,drug,y_large_history,1..14,False,manual
69,1696,43.2648811340332,2.235119104385376,0.025441601015869897,S4_y_large_lag,drug,y_large_history,1..14,False,manual
70,1710,65.30803680419922,2.1800594329833984,-0.08077429152449245,S4_y_large_lag,drug,y_large_history,1..14,False,manual
71,1724,81.11607360839844,3.0089285373687744,-0.6935409738535256,S4_y_large_lag,drug,y_large_history,1..14,False,manual
72,1738,55.83481979370117,2.061011791229248,0.02598519529422849,S4_y_large_lag,drug,y_large_history,1..14,False,manual
73,1752,51.85416793823242,2.3958332538604736,-0.003080171535026599,S4_y_large_lag,drug,y_large_history,1..14,False,manual
74,1766,90.74702453613281,2.6309523582458496,0.03939636614083697,S4_y_large_lag,drug,y_large_history,1..14,False,manual
75,1780,66.1235122680664,2.3645832538604736,0.032359948025976304,S4_y_large_lag,drug,y_large_history,1..14,False,manual
76,1794,59.6413688659668,2.263392925262451,0.047484357443571046,S4_y_large_lag,drug,y_large_history,1..14,False,manual
77,1808,58.41964340209961,2.532738208770752,-0.005069133799563197,S4_y_large_lag,drug,y_large_history,1..14,False,manual
78,1822,4575.9228515625,20.872024536132812,-49.06708246257023,S4_y_large_lag,drug,y_large_history,1..14,False,manual
79,1836,91.70237731933594,2.767857074737549,-0.0036154696678794007,S4_y_large_lag,drug,y_large_history,1..14,False,manual
80,1850,132.46875,4.257440567016602,-0.016477134020509876,S4_y_large_lag,drug,y_large_history,1..14,False,manual
81,1864,96.875,3.205357074737549,0.00341383504213455,S4_y_large_lag,drug,y_large_history,1..14,False,manual
82,1878,100.83631134033203,3.375,-0.003911259608954554,S4_y_large_lag,drug,y_large_history,1..14,False,manual
83,1892,71.61012268066406,2.782738208770752,-0.005327352976711275,S4_y_large_lag,drug,y_large_history,1..14,False,manual
84,1906,89.11756134033203,3.144345283508301,-0.015601963348202075,S4_y_large_lag,drug,y_large_history,1..14,False,manual
85,1920,92.77381134033203,3.267857074737549,-0.00991380885464932,S4_y_large_lag,drug,y_large_history,1..14,False,manual
86,1934,72.44791412353516,2.5252976417541504,0.07377816542024573,S4_y_large_lag,drug,y_large_history,1..14,False,manual
87,1948,85.65327453613281,2.8020832538604736,0.031156358781091686,S4_y_large_lag,drug,y_large_history,1..14,False,manual
88,1962,117.96428680419922,4.535714149475098,-0.43442381895651505,S4_y_large_lag,drug,y_large_history,1..14,False,manual
89,1976,69.49404907226562,2.970238208770752,0.04033860669674094,S4_y_large_lag,drug,y_large_history,1..14,False,manual
90,1990,114.24553680419922,4.936011791229248,-0.7788410869012576,S4_y_large_lag,drug,y_large_history,1..14,False,manual
91,2004,98.88392639160156,2.8184523582458496,-0.25197831950571214,S4_y_large_lag,drug,y_large_history,1..14,False,manual
92,2018,113.38690185546875,3.3214285373687744,-0.3161748849619326,S4_y_large_lag,drug,y_large_history,1..14,False,manual
93,2032,93.63838958740234,2.784226179122925,-0.10074167997896333,S4_y_large_lag,drug,y_large_history,1..14,False,manual
94,2046,74.375,2.6607143878936768,-0.08517708621367537,S4_y_large_lag,drug,y_large_history,1..14,False,manual
95,2060,79.77381134033203,2.8958332538604736,-0.8115707808710866,S4_y_large_lag,drug,y_large_history,1..14,False,manual
96,2074,35.373512268066406,1.7276785373687744,-0.0026573308314170596,S4_y_large_lag,drug,y_large_history,1..14,False,manual
97,2088,66.76786041259766,2.419642925262451,-0.002771332101400903,S4_y_large_lag,drug,y_large_history,1..14,False,manual
98,2102,46.394344329833984,2.0252976417541504,0.02902614875429199,S4_y_large_lag,drug,y_large_history,1..14,False,manual
99,2116,50.58481979370117,2.1830356121063232,-0.018547376541953486,S4_y_large_lag,drug,y_large_history,1..14,False,manual
100,2130,54.01785659790039,2.392857074737549,0.0009082551524588478,S4_y_large_lag,drug,y_large_history,1..14,False,manual
101,2144,87.44047546386719,2.797619104385376,0.006022062480730339,S4_y_large_lag,drug,y_large_history,1..14,False,manual
102,2158,107.02529907226562,2.971726179122925,-0.021605155850640267,S4_y_large_lag,drug,y_large_history,1..14,False,manual
103,2172,384.8735046386719,7.456845283508301,-3.424211664868343,S4_y_large_lag,drug,y_large_history,1..14,False,manual
104,2186,76.44345092773438,2.6934523582458496,-0.0016183486286223125,S4_y_large_lag,drug,y_large_history,1..14,False,manual
105,2200,77.96428680419922,3.017857074737549,0.024902315468579017,S4_y_large_lag,drug,y_large_history,1..14,False,manual
106,2214,69.22618865966797,2.577380895614624,0.0090320177931843,S4_y_large_lag,drug,y_large_history,1..14,False,manual
107,2228,37.75743865966797,1.8556547164916992,-0.012328395422602778,S4_y_large_lag,drug,y_large_history,1..14,False,manual
108,2242,67.38095092773438,2.580357074737549,0.007605199339553836,S4_y_large_lag,drug,y_large_history,1..14,False,manual
109,2256,60.28125,2.5074405670166016,-0.05869901101511732,S4_y_large_lag,drug,y_large_history,1..14,False,manual
110,2270,75.39881134033203,2.592261791229248,-0.0017595993396661846,S4_y_large_lag,drug,y_large_history,1..14,False,manual
111,2284,45.654762268066406,2.029761791229248,0.0006840168018307224,S4_y_large_lag,drug,y_large_history,1..14,False,manual
112,2298,33.061012268066406,1.6770833730697632,-0.04432643128246361,S4_y_large_lag,drug,y_large_history,1..14,False,manual
113,2312,43.86756134033203,1.757440447807312,-0.03377053990504808,S4_y_large_lag,drug,y_large_history,1..14,False,manual
114,2326,81.13541412353516,2.700892925262451,0.0,S4_y_large_lag,drug,y_large_history,1..14,False,manual
115,2340,38.62202453613281,1.9910714626312256,0.0011545707059870125,S4_y_large_lag,drug,y_large_history,1..14,False,manual
116,2354,28.48660659790039,1.8169642686843872,-0.052391386070626655,S4_y_large_lag,drug,y_large_history,1..14,False,manual
117,2368,34.34077453613281,1.7276785373687744,-0.02614611531118949,S4_y_large_lag,drug,y_large_history,1..14,False,manual
118,2382,42.936012268066406,1.8883928060531616,-0.42773026147423443,S4_y_large_lag,drug,y_large_history,1..14,False,manual
119,2396,68.1875,2.4791667461395264,-0.34316283640510936,S4_y_large_lag,drug,y_large_history,1..14,False,manual
120,2410,68.79911041259766,2.8080356121063232,-0.14784751470444468,S4_y_large_lag,drug,y_large_history,1..14,False,manual
121,2424,53.22618865966797,2.199404716491699,-0.2804925971846084,S4_y_large_lag,drug,y_large_history,1..14,False,manual
122,2438,35.956844329833984,1.5758928060531616,-0.13965664018675827,S4_y_large_lag,drug,y_large_history,1..14,False,manual
123,2452,72.02678680419922,2.2738094329833984,0.0,S4_y_large_lag,drug,y_large_history,1..14,False,manual
124,2466,48.78571319580078,1.9821428060531616,-0.3062915848673473,S4_y_large_lag,drug,y_large_history,1..14,False,manual
125,2480,49.92410659790039,2.2574405670166016,-0.19740883728794456,S4_y_large_lag,drug,y_large_history,1..14,False,manual
126,2494,7412.287109375,31.846725463867188,-167.2277988594265,S4_y_large_lag,drug,y_large_history,1..14,False,manual
127,2508,39.90178680419922,1.9970238208770752,0.02583099717798709,S4_y_large_lag,drug,y_large_history,1..14,False,manual
128,2522,43.199405670166016,2.1309523582458496,0.0030221520895750142,S4_y_large_lag,drug,y_large_history,1..14,False,manual
129,2536,33.72768020629883,2.001488208770752,-0.012372770812732359,S4_y_large_lag,drug,y_large_history,1..14,False,manual
