seed,target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_rows,mse,naive_mse,mae,mean_observed,max_observed,skill,delta_mse
456,23,J01DC09,sparse,0.16151740320688307,1.1650371529135706,2979.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,24,J01DC14,ultra,0.0011732499022291747,0.0011732499022291747,3.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
456,25,J01DD04,ultra,0.004301916308173641,0.004301916308173641,11.0,1820,0.006043956043956044,0.013736263736263736,0.006043956043956044,0.006043956043956044,1.0,0.56,-0.007692307692307692
456,26,J01GB03,sparse,0.34728197105983577,2.5189675400860385,6441.0,1820,17.558119505494506,19.747252747252748,2.5652472527472527,3.5087912087912088,21.0,0.11085760990539784,-2.189133241758242
456,27,J01GB07,sparse,0.4657802111849824,5.511928040672664,14094.0,1820,16.079993131868132,19.752197802197802,1.9578846153846154,3.3807692307692307,29.0,0.18591372499930459,-3.67220467032967
456,28,J01MA02,sparse,0.06570199452483379,0.07235041063746578,185.0,1820,0.239875,0.27692307692307694,0.19826923076923078,0.0978021978021978,3.0,0.13378472222222226,-0.037048076923076934
456,29,M01AB05,dense,0.7704341024638248,4.764567852952679,12183.0,1820,35.291267857142856,41.72857142857143,4.033489010989011,5.102197802197802,37.0,0.15426609038000683,-6.437303571428572
456,30,M01AB15,sparse,0.1396167383652718,0.31795072350410636,813.0,1820,0.5612417582417583,0.5637362637362637,0.26,0.25934065934065936,7.0,0.004424951267056443,-0.0024945054945054723
456,31,M03AB01,ultra,0.003910833007430583,0.016816581931951506,43.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,32,M03AC09,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,33,N01AH01,sparse,0.005475166210402816,0.02072741493938209,53.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,34,N01AH06,sparse,0.014470082127493155,0.019554165037152915,50.0,1820,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.0,0.0
456,35,N01AX07,sparse,0.01994524833789597,0.02033633163863903,52.0,1820,0.05798214285714286,0.07692307692307693,0.057170329670329666,0.02857142857142857,2.0,0.2462321428571429,-0.01894093406593407
456,36,N01AX10,sparse,0.05240516229956981,0.07352366053969496,188.0,1820,0.08078846153846153,0.07967032967032966,0.0804945054945055,0.0543956043956044,2.0,-0.014034482758620737,0.0011181318681318664
456,37,N01BB02,sparse,0.032068830660930775,0.04732107938991005,121.0,1820,0.06396565934065934,0.06318681318681318,0.06491758241758241,0.03461538461538462,1.0,-0.01232608695652182,0.0007788461538461577
456,38,N01BB52,dense,0.7059053578412202,3.501759874853344,8954.0,1820,15.723495879120879,17.23076923076923,2.8135439560439557,3.778021978021978,26.0,0.08747568558673469,-1.507273351648351
456,39,N02AB02,ultra,0.004301916308173641,0.009385999217833398,24.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,40,N02AX02,dense,0.7446226046147829,5.60735236605397,14338.0,1820,17.240951923076924,20.92032967032967,2.8040934065934064,3.25989010989011,31.0,0.17587570584372947,-3.6793777472527474
456,41,N05BA01,sparse,0.16699256941728588,0.20766523269456394,531.0,1820,0.7342046703296704,0.7313186813186813,0.479478021978022,0.28186813186813187,3.0,-0.003946280991735662,0.0028859890109891317
456,42,N05CD08,sparse,0.05318732890105592,0.07352366053969496,188.0,1820,0.1031346153846154,0.1021978021978022,0.0984065934065934,0.056043956043956046,3.0,-0.009166666666666767,0.0009368131868131985
456,43,N07AA01,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,44,R03CA02,ultra,0.002737583105201408,0.002737583105201408,7.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
456,45,R05CB06,sparse,0.05279624560031287,0.06570199452483379,168.0,1820,0.3263736263736264,0.3263736263736264,0.210989010989011,0.056043956043956046,4.0,0.0,0.0
456,46,R06AB04,sparse,0.4743840438013297,1.5420414548298789,3943.0,1820,4.147008241758242,5.05989010989011,1.3524175824175824,1.415934065934066,12.0,0.18041535454446722,-0.9128818681318673
456,47,V03AB25,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
789,0,A02BA01,sparse,0.059053578412201796,0.07195932733672272,184.0,1820,0.3378104395604396,0.33681318681318684,0.22434065934065936,0.06208791208791209,4.0,-0.0029608482871126274,0.0009972527472527637
789,1,A03AB02,sparse,0.03637074696910442,0.05631599530700039,144.0,1820,0.06164972527472527,0.06153846153846154,0.061785714285714284,0.03296703296703297,1.0,-0.0018080357142855608,0.00011126373626373087
789,2,A03FA01,sparse,0.2334767305436058,0.3038717246773563,777.0,1820,0.6595700549450549,0.6362637362637362,0.44436813186813184,0.25274725274725274,3.0,-0.03662996545768582,0.023306318681318716
789,3,A04AA01,sparse,0.009777082518576457,0.02972233085647243,76.0,1820,0.006043956043956044,0.006043956043956044,0.004945054945054945,0.004945054945054945,2.0,0.0,0.0
789,4,A10AB05,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
789,5,A10AE04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
789,6,A11EA,sparse,0.09112240907313257,0.13805240516229958,353.0,1820,0.43621565934065937,0.5653846153846154,0.27546703296703295,0.19065934065934065,5.0,0.22846209912536442,-0.129168956043956
789,7,B02AA02,sparse,0.02698474775127102,0.032850997262416894,84.0,1820,0.1087912087912088,0.11208791208791209,0.08131868131868132,0.041758241758241756,3.0,0.02941176470588236,-0.003296703296703299
789,8,B05BA03,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
789,9,B05BB01,sparse,0.3343762221353148,0.7328901055924912,1874.0,1820,3.831506868131868,4.05,1.0948626373626373,0.6796703296703297,11.0,0.053948921448921494,-0.21849313186813202
789,10,B05BB02,sparse,0.6589753617520532,4.832225263981228,12356.0,1820,30.485960164835166,42.40659340659341,4.123489010989011,4.841758241758241,22.0,0.2811032974863954,-11.920633241758242
789,11,B05XA03,sparse,0.1638639030113414,0.2229174814235432,570.0,1820,0.5469945054945055,0.5082417582417582,0.3931318681318681,0.22362637362637364,3.0,-0.07624864864864866,0.038752747252747244
789,12,C01EA01,sparse,0.01564333202972233,0.03402424716464607,87.0,1820,0.07417582417582418,0.09835164835164835,0.03241758241758242,0.03241758241758242,5.0,0.24581005586592175,-0.024175824175824173
789,13,C07AG01,ultra,0.001564333202972233,0.001564333202972233,4.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
789,14,C08CA04,ultra,0.0019554165037152915,0.0023464998044583495,6.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
789,15,D11AH05,sparse,0.1020727414939382,0.15056707078607742,385.0,1820,0.9074903846153846,1.1851648351648352,0.44596153846153846,0.21043956043956044,5.0,0.2342918405192398,-0.2776744505494506
789,16,H02AB02,dense,0.7989831834180681,10.864294094642158,27780.0,1820,70.75218681318681,77.8565934065934,5.646868131868131,7.812637362637362,58.0,0.09124990296332369,-7.104406593406594
789,17,H02AB04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.007692307692307693,0.001098901098901099,0.001098901098901099,1.0,0.8571428571428572,-0.006593406593406594
789,18,H02AB08,sparse,0.20258114978490419,0.2835353930387172,725.0,1820,0.9613241758241758,0.7335164835164835,0.4918681318681319,0.2434065934065934,3.0,-0.31056928838951325,0.22780769230769238
789,19,J01CR02,sparse,0.15526007039499412,0.19554165037152912,500.0,1820,0.30500961538461535,0.310989010989011,0.2566758241758242,0.13296703296703297,3.0,0.019227031802120265,-0.005979395604395643
789,20,J01DC02,sparse,0.08017207665232695,0.6253421978881502,1599.0,1820,6.716035714285714,6.945604395604396,0.8135714285714286,0.85,18.0,0.03305236927458277,-0.2295686813186819
789,21,J01DC05,sparse,0.4337113805240516,3.147829487680876,8049.0,1820,29.905608516483515,36.322527472527476,3.8660164835164834,4.093956043956044,22.0,0.17666499009182102,-6.416918956043961
789,22,J01DC07,sparse,0.00899491591709034,0.03245991396167384,83.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
789,23,J01DC09,sparse,0.16151740320688307,1.1650371529135706,2979.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
789,24,J01DC14,ultra,0.0011732499022291747,0.0011732499022291747,3.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
789,25,J01DD04,ultra,0.004301916308173641,0.004301916308173641,11.0,1820,0.006043956043956044,0.013736263736263736,0.006043956043956044,0.006043956043956044,1.0,0.56,-0.007692307692307692
789,26,J01GB03,sparse,0.34728197105983577,2.5189675400860385,6441.0,1820,18.069706043956042,19.747252747252748,2.5908791208791206,3.5087912087912088,21.0,0.08495089037284376,-1.6775467032967057
789,27,J01GB07,sparse,0.4657802111849824,5.511928040672664,14094.0,1820,19.02831868131868,19.752197802197802,2.1474175824175825,3.3807692307692307,29.0,0.03664802915241039,-0.723879120879122
789,28,J01MA02,sparse,0.06570199452483379,0.07235041063746578,185.0,1820,0.25072802197802196,0.27692307692307694,0.20604395604395603,0.0978021978021978,3.0,0.09459325396825402,-0.026195054945054974
789,29,M01AB05,dense,0.7704341024638248,4.764567852952679,12183.0,1820,37.83926373626374,41.72857142857143,4.166813186813187,5.102197802197802,37.0,0.09320490875095455,-3.889307692307689
789,30,M01AB15,sparse,0.1396167383652718,0.31795072350410636,813.0,1820,0.5469835164835165,0.5637362637362637,0.250989010989011,0.25934065934065936,7.0,0.029717348927875142,-0.016752747252747224
789,31,M03AB01,ultra,0.003910833007430583,0.016816581931951506,43.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
789,32,M03AC09,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
789,33,N01AH01,sparse,0.005475166210402816,0.02072741493938209,53.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
789,34,N01AH06,sparse,0.014470082127493155,0.019554165037152915,50.0,1820,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.0,0.0
789,35,N01AX07,sparse,0.01994524833789597,0.02033633163863903,52.0,1820,0.04881043956043956,0.07692307692307693,0.04961538461538462,0.02857142857142857,2.0,0.3654642857142858,-0.028112637362637367
789,36,N01AX10,sparse,0.05240516229956981,0.07352366053969496,188.0,1820,0.08056181318681319,0.07967032967032966,0.07958791208791209,0.0543956043956044,2.0,-0.01118965517241377,0.0008914835164835211
789,37,N01BB02,sparse,0.032068830660930775,0.04732107938991005,121.0,1820,0.06318681318681318,0.06318681318681318,0.06318681318681318,0.03461538461538462,1.0,0.0,0.0
789,38,N01BB52,dense,0.7059053578412202,3.501759874853344,8954.0,1820,15.400905219780219,17.23076923076923,2.7507967032967033,3.778021978021978,26.0,0.10619746492346938,-1.8298640109890112
789,39,N02AB02,ultra,0.004301916308173641,0.009385999217833398,24.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
789,40,N02AX02,dense,0.7446226046147829,5.60735236605397,14338.0,1820,18.704675824175826,20.92032967032967,2.901703296703297,3.25989010989011,31.0,0.10590912672357189,-2.2156538461538453
789,41,N05BA01,sparse,0.16699256941728588,0.20766523269456394,531.0,1820,0.7304038461538461,0.7313186813186813,0.47956043956043953,0.28186813186813187,3.0,0.0012509391435010508,-0.0009148351648351483
789,42,N05CD08,sparse,0.05318732890105592,0.07352366053969496,188.0,1820,0.10319505494505495,0.1021978021978022,0.09961538461538462,0.056043956043956046,3.0,-0.00975806451612904,0.0009972527472527498
789,43,N07AA01,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
789,44,R03CA02,ultra,0.002737583105201408,0.002737583105201408,7.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
789,45,R05CB06,sparse,0.05279624560031287,0.06570199452483379,168.0,1820,0.3263736263736264,0.3263736263736264,0.210989010989011,0.056043956043956046,4.0,0.0,0.0
789,46,R06AB04,sparse,0.4743840438013297,1.5420414548298789,3943.0,1820,4.22356043956044,5.05989010989011,1.3812637362637363,1.415934065934066,12.0,0.165286133130633,-0.8363296703296701
789,47,V03AB25,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
1024,0,A02BA01,sparse,0.059053578412201796,0.07195932733672272,184.0,1820,0.3407870879120879,0.33681318681318684,0.22645604395604393,0.06208791208791209,4.0,-0.01179853181076651,0.003973901098901056
1024,1,A03AB02,sparse,0.03637074696910442,0.05631599530700039,144.0,1820,0.06203708791208791,0.06153846153846154,0.06244505494505495,0.03296703296703297,1.0,-0.008102678571428434,0.000498626373626368
1024,2,A03FA01,sparse,0.2334767305436058,0.3038717246773563,777.0,1820,0.6159244505494506,0.6362637362637362,0.42140109890109895,0.25274725274725274,3.0,0.03196675302245244,-0.02033928571428567
1024,3,A04AA01,sparse,0.009777082518576457,0.02972233085647243,76.0,1820,0.006043956043956044,0.006043956043956044,0.004945054945054945,0.004945054945054945,2.0,0.0,0.0
1024,4,A10AB05,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
1024,5,A10AE04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
1024,6,A11EA,sparse,0.09112240907313257,0.13805240516229958,353.0,1820,0.4405521978021978,0.5653846153846154,0.276978021978022,0.19065934065934065,5.0,0.2207920310981536,-0.12483241758241759
1024,7,B02AA02,sparse,0.02698474775127102,0.032850997262416894,84.0,1820,0.1087912087912088,0.11208791208791209,0.08131868131868132,0.041758241758241756,3.0,0.02941176470588236,-0.003296703296703299
1024,8,B05BA03,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
1024,9,B05BB01,sparse,0.3343762221353148,0.7328901055924912,1874.0,1820,3.84335989010989,4.05,1.101923076923077,0.6796703296703297,11.0,0.05102224935558264,-0.2066401098901096
1024,10,B05BB02,sparse,0.6589753617520532,4.832225263981228,12356.0,1820,33.306982142857144,42.40659340659341,4.286730769230769,4.841758241758241,22.0,0.21458010494946878,-9.099611263736264
1024,11,B05XA03,sparse,0.1638639030113414,0.2229174814235432,570.0,1820,0.495375,0.5082417582417582,0.3789285714285714,0.22362637362637364,3.0,0.02531621621621616,-0.012866758241758203
1024,12,C01EA01,sparse,0.01564333202972233,0.03402424716464607,87.0,1820,0.07417582417582418,0.09835164835164835,0.03241758241758242,0.03241758241758242,5.0,0.24581005586592175,-0.024175824175824173
1024,13,C07AG01,ultra,0.001564333202972233,0.001564333202972233,4.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
1024,14,C08CA04,ultra,0.0019554165037152915,0.0023464998044583495,6.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
1024,15,D11AH05,sparse,0.1020727414939382,0.15056707078607742,385.0,1820,0.9346401098901099,1.1851648351648352,0.4575824175824176,0.21043956043956044,5.0,0.21138386648122387,-0.25052472527472525
1024,16,H02AB02,dense,0.7989831834180681,10.864294094642158,27780.0,1820,66.61535989010989,77.8565934065934,5.522912087912088,7.812637362637362,58.0,0.14438383474830452,-11.241233516483518
1024,17,H02AB04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.007692307692307693,0.001098901098901099,0.001098901098901099,1.0,0.8571428571428572,-0.006593406593406594
1024,18,H02AB08,sparse,0.20258114978490419,0.2835353930387172,725.0,1820,0.7575288461538462,0.7335164835164835,0.46315934065934067,0.2434065934065934,3.0,-0.03273595505617988,0.024012362637362727
1024,19,J01CR02,sparse,0.15526007039499412,0.19554165037152912,500.0,1820,0.31229807692307693,0.310989010989011,0.2588736263736264,0.13296703296703297,3.0,-0.004209363957597079,0.0013090659340659339
1024,20,J01DC02,sparse,0.08017207665232695,0.6253421978881502,1599.0,1820,6.743383241758242,6.945604395604396,0.7968406593406593,0.85,18.0,0.02911498299185189,-0.20222115384615336
1024,21,J01DC05,sparse,0.4337113805240516,3.147829487680876,8049.0,1820,31.589311813186814,36.322527472527476,3.956565934065934,4.093956043956044,22.0,0.13031074621447047,-4.733215659340662
1024,22,J01DC07,sparse,0.00899491591709034,0.03245991396167384,83.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
1024,23,J01DC09,sparse,0.16151740320688307,1.1650371529135706,2979.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
1024,24,J01DC14,ultra,0.0011732499022291747,0.0011732499022291747,3.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
1024,25,J01DD04,ultra,0.004301916308173641,0.004301916308173641,11.0,1820,0.006043956043956044,0.013736263736263736,0.006043956043956044,0.006043956043956044,1.0,0.56,-0.007692307692307692
1024,26,J01GB03,sparse,0.34728197105983577,2.5189675400860385,6441.0,1820,17.948239010989013,19.747252747252748,2.6015934065934063,3.5087912087912088,21.0,0.09110197551474675,-1.7990137362637348
1024,27,J01GB07,sparse,0.4657802111849824,5.511928040672664,14094.0,1820,16.587163461538463,19.752197802197802,2.000137362637363,3.3807692307692307,29.0,0.1602370719630587,-3.1650343406593393
1024,28,J01MA02,sparse,0.06570199452483379,0.07235041063746578,185.0,1820,0.25682692307692306,0.27692307692307694,0.20818681318681317,0.0978021978021978,3.0,0.07256944444444458,-0.020096153846153875
1024,29,M01AB05,dense,0.7704341024638248,4.764567852952679,12183.0,1820,37.041192307692306,41.72857142857143,4.057032967032967,5.102197802197802,37.0,0.11233020830590157,-4.687379120879122
1024,30,M01AB15,sparse,0.1396167383652718,0.31795072350410636,813.0,1820,0.5580920329670329,0.5637362637362637,0.26304945054945056,0.25934065934065936,7.0,0.0100121832358675,-0.005644230769230818
1024,31,M03AB01,ultra,0.003910833007430583,0.016816581931951506,43.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
1024,32,M03AC09,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
1024,33,N01AH01,sparse,0.005475166210402816,0.02072741493938209,53.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
1024,34,N01AH06,sparse,0.014470082127493155,0.019554165037152915,50.0,1820,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.0,0.0
1024,35,N01AX07,sparse,0.01994524833789597,0.02033633163863903,52.0,1820,0.04903296703296703,0.07692307692307693,0.05010989010989011,0.02857142857142857,2.0,0.36257142857142866,-0.0278901098901099
1024,36,N01AX10,sparse,0.05240516229956981,0.07352366053969496,188.0,1820,0.07967032967032966,0.07967032967032966,0.07747252747252747,0.0543956043956044,2.0,0.0,0.0
1024,37,N01BB02,sparse,0.032068830660930775,0.04732107938991005,121.0,1820,0.06318681318681318,0.06318681318681318,0.06318681318681318,0.03461538461538462,1.0,0.0,0.0
1024,38,N01BB52,dense,0.7059053578412202,3.501759874853344,8954.0,1820,14.092292582417583,17.23076923076923,2.7072252747252747,3.778021978021978,26.0,0.18214373405612239,-3.138476648351647
1024,39,N02AB02,ultra,0.004301916308173641,0.009385999217833398,24.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
1024,40,N02AX02,dense,0.7446226046147829,5.60735236605397,14338.0,1820,19.418207417582416,20.92032967032967,2.9921703296703295,3.25989010989011,31.0,0.07180203545633634,-1.502122252747256
1024,41,N05BA01,sparse,0.16699256941728588,0.20766523269456394,531.0,1820,0.7296263736263736,0.7313186813186813,0.47736263736263734,0.28186813186813187,3.0,0.002314049586776834,-0.0016923076923076597
1024,42,N05CD08,sparse,0.05318732890105592,0.07352366053969496,188.0,1820,0.10242032967032967,0.1021978021978022,0.0982967032967033,0.056043956043956046,3.0,-0.0021774193548387277,0.00022252747252747562
1024,43,N07AA01,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
1024,44,R03CA02,ultra,0.002737583105201408,0.002737583105201408,7.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
1024,45,R05CB06,sparse,0.05279624560031287,0.06570199452483379,168.0,1820,0.33480494505494507,0.3263736263736264,0.2128021978021978,0.056043956043956046,4.0,-0.025833333333333375,0.008431318681318689
1024,46,R06AB04,sparse,0.4743840438013297,1.5420414548298789,3943.0,1820,3.8693804945054944,5.05989010989011,1.3628296703296703,1.415934065934066,12.0,0.23528368986860682,-1.1905096153846153
1024,47,V03AB25,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
